2.214027829019422189e+00,3.368236225325262900e-01,5.330559900349500155e-03,9.473817463699035768e-01,3.960062876197086856e-01,5.586999999999984201e-01,3.349439999999997042e+01,7.999999999999989342e+00,1.999999999999997113e+00,9.999999999999987788e-01,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999993946e+01,1.085566184807254331e+01,-3.878958333333329733e+00,1.085566184807254331e+01,5.756250000000006084e-01,2.119415567267311840e+00,2.823208818628715755e-01,4.891134566216199901e-03,9.325271643954720080e-01,4.192179285111986009e-01,5.586999999999984201e-01,3.349439999999997042e+01,7.999999999999989342e+00,1.999999999999997113e+00,9.999999999999987788e-01,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999993946e+01,1.074441184807256633e+01,-3.760208333333329378e+00,1.074441184807256633e+01,4.436805555555553005e-01,2.192569726541958808e+00,3.623024743764242106e-01,6.342807452872900424e-03,9.540235104823295842e-01,4.373339333869470935e-01,5.586999999999984201e-01,3.349439999999997042e+01,7.999999999999989342e+00,1.999999999999997113e+00,9.999999999999987788e-01,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999993946e+01,1.074441184807256633e+01,-3.760208333333329378e+00,1.074441184807256633e+01,4.436805555555553005e-01,2.199230924419689703e+00,3.800370071646614889e-01,6.659970646714299600e-03,9.572420694182264267e-01,3.985687605731730865e-01,5.586999999999984201e-01,3.349439999999997042e+01,7.999999999999989342e+00,1.999999999999997113e+00,9.999999999999987788e-01,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999993946e+01,1.074441184807256633e+01,-3.760208333333329378e+00,1.074441184807256633e+01,4.436805555555553005e-01,1.757471509462999126e+00,2.713405014931639103e-01,8.939835511915100730e-03,9.272614716528452261e-01,5.681258173058802985e-01,-6.270000000000010287e-02,2.708869999999994249e+01,6.999999999999987566e+00,1.999999999999997113e+00,9.999999999999987788e-01,9.999999999999987788e-01,0.000000000000000000e+00,9.999999999999987788e-01,2.909999999999994102e+01,1.049673611111109217e+01,-2.941805555555557561e+00,1.049673611111109217e+01,1.293055555555557012e-01,4.626503832367752089e+00,2.686258790546320122e-02,9.885105482899371411e-05,6.259664912362939981e-01,7.368840446251999632e-01,2.549600000000004307e+00,2.020799999999990462e+02,5.299999999999983658e+01,8.999999999999978684e+00,6.000000000000000000e+00,3.099999999999997158e+01,9.999999999999987788e-01,1.999999999999997113e+00,2.092599999999993088e+02,1.634315019982843964e+01,-7.029908469723658904e+00,1.634315019982843964e+01,1.540217436720744182e+00
2.214545123142143801e+00,3.170272861170829737e-01,5.506622231607000151e-03,9.442591978165786326e-01,5.794713967107756325e-01,5.587000000000004185e-01,3.349439999999995621e+01,7.999999999999993783e+00,1.999999999999998446e+00,9.999999999999992228e-01,5.999999999999997335e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999995367e+01,1.085566184807253443e+01,-3.878958333333329733e+00,1.085566184807253443e+01,5.756250000000000533e-01,2.189037912969934663e+00,3.079935099424627176e-01,4.253385203335699992e-03,9.409898375362487633e-01,2.871830498553750166e-01,5.587000000000004185e-01,3.349439999999995621e+01,7.999999999999993783e+00,1.999999999999998446e+00,9.999999999999992228e-01,5.999999999999997335e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999995367e+01,1.074441184807253968e+01,-3.760208333333328046e+00,1.074441184807253968e+01,4.436805555555561886e-01,2.217284986686737014e+00,3.428241799775360032e-01,6.023332388390000014e-03,9.500228395710583751e-01,5.128393864400466740e-01,5.587000000000004185e-01,3.349439999999995621e+01,7.999999999999993783e+00,1.999999999999998446e+00,9.999999999999992228e-01,5.999999999999997335e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999995367e+01,1.074441184807253968e+01,-3.760208333333328046e+00,1.074441184807253968e+01,4.436805555555561886e-01,2.091132937049111185e+00,2.656408385414261164e-01,6.066221620110999989e-03,9.246973634120791985e-01,4.371367408201553006e-01,5.587000000000004185e-01,3.349439999999995621e+01,7.999999999999993783e+00,1.999999999999998446e+00,9.999999999999992228e-01,5.999999999999997335e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999995367e+01,1.074441184807253968e+01,-3.760208333333328046e+00,1.074441184807253968e+01,4.436805555555561886e-01,1.738754213853618502e+00,2.441943669872150002e-01,8.575101779938700333e-03,9.215300924402187732e-01,6.204805768830466972e-01,-6.269999999999989471e-02,2.708869999999993539e+01,6.999999999999994671e+00,1.999999999999998446e+00,9.999999999999992228e-01,9.999999999999992228e-01,0.000000000000000000e+00,9.999999999999992228e-01,2.909999999999998010e+01,1.049673611111109395e+01,-2.941805555555550011e+00,1.049673611111109395e+01,1.293055555555555070e-01,4.519334330486959317e+00,3.543387185427229746e-02,1.098862293036999949e-04,6.929309509108876330e-01,6.827817579956586558e-01,2.549600000000000311e+00,2.020799999999991883e+02,5.299999999999995026e+01,8.999999999999992895e+00,5.999999999999997335e+00,3.099999999999995026e+01,9.999999999999992228e-01,1.999999999999998446e+00,2.092599999999994793e+02,1.634315019982848227e+01,-7.029908469723654463e+00,1.634315019982848227e+01,1.540217436720742850e+00
2.197714316406375712e+00,3.240759237722278252e-01,4.337068660819900015e-03,9.446130773835291761e-01,2.624279754130591780e-01,5.586999999999987532e-01,3.349440000000002726e+01,7.999999999999995559e+00,1.999999999999998890e+00,9.999999999999994449e-01,5.999999999999998224e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999981867e+01,1.085566184807255041e+01,-3.878958333333327957e+00,1.085566184807255041e+01,5.756249999999998312e-01,2.218151884980521960e+00,3.707760169985795939e-01,5.174956379296800218e-03,9.549742361826517589e-01,3.279794972899087169e-01,5.586999999999987532e-01,3.349440000000002726e+01,7.999999999999995559e+00,1.999999999999998890e+00,9.999999999999994449e-01,5.999999999999998224e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999981867e+01,1.074441184807254324e+01,-3.760208333333331154e+00,1.074441184807254324e+01,4.436805555555560776e-01,2.208933238054542336e+00,3.638181831289613033e-01,6.193608645670900179e-03,9.548944829127847811e-01,4.737889136528192213e-01,5.586999999999987532e-01,3.349440000000002726e+01,7.999999999999995559e+00,1.999999999999998890e+00,9.999999999999994449e-01,5.999999999999998224e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999981867e+01,1.074441184807254324e+01,-3.760208333333331154e+00,1.074441184807254324e+01,4.436805555555560776e-01,2.206498725233577929e+00,4.199235374509796004e-01,7.283800555786100299e-03,9.626704204130307474e-01,3.797660575944190042e-01,5.586999999999987532e-01,3.349440000000002726e+01,7.999999999999995559e+00,1.999999999999998890e+00,9.999999999999994449e-01,5.999999999999998224e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999981867e+01,1.074441184807254324e+01,-3.760208333333331154e+00,1.074441184807254324e+01,4.436805555555560776e-01,1.745911046758358731e+00,2.548495732647939049e-01,8.691500328751900276e-03,9.243785644453578199e-01,6.044953617725689066e-01,-6.269999999999979756e-02,2.708869999999994960e+01,6.999999999999996447e+00,1.999999999999998890e+00,9.999999999999994449e-01,9.999999999999994449e-01,0.000000000000000000e+00,9.999999999999994449e-01,2.909999999999994458e+01,1.049673611111107618e+01,-2.941805555555550900e+00,1.049673611111107618e+01,1.293055555555553127e-01,4.732569947526414467e+00,8.325342202101849998e-02,1.195048187139000057e-04,7.782725398272765105e-01,6.626855240391108515e-01,2.549600000000005640e+00,2.020799999999992451e+02,5.299999999999995026e+01,8.999999999999978684e+00,5.999999999999998224e+00,3.100000000000002132e+01,9.999999999999994449e-01,1.999999999999998890e+00,2.092599999999996783e+02,1.634315019982843964e+01,-7.029908469723653575e+00,1.634315019982843964e+01,1.540217436720746846e+00
2.221419576845510502e+00,3.112370061382594977e-01,5.296127646098000054e-03,9.424509948352571831e-01,5.721570457972392498e-01,5.586999999999994193e-01,3.349439999999988515e+01,7.999999999999992006e+00,1.999999999999998002e+00,9.999999999999990008e-01,5.999999999999999112e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999986130e+01,1.085566184807256462e+01,-3.878958333333329733e+00,1.085566184807256462e+01,5.756249999999989431e-01,2.138248803052285041e+00,2.400651551870353895e-01,4.758759416518600419e-03,9.186502681848156548e-01,5.379408941453728277e-01,5.586999999999994193e-01,3.349439999999988515e+01,7.999999999999992006e+00,1.999999999999998002e+00,9.999999999999990008e-01,5.999999999999999112e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999986130e+01,1.074441184807255922e+01,-3.760208333333331154e+00,1.074441184807255922e+01,4.436805555555555780e-01,2.223875676169950300e+00,3.287088839147928043e-01,5.690777923166800110e-03,9.468389418779123989e-01,4.657379588658149827e-01,5.586999999999994193e-01,3.349439999999988515e+01,7.999999999999992006e+00,1.999999999999998002e+00,9.999999999999990008e-01,5.999999999999999112e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999986130e+01,1.074441184807255922e+01,-3.760208333333331154e+00,1.074441184807255922e+01,4.436805555555555780e-01,2.220824808507218862e+00,4.414709248422495902e-01,6.981874402760999791e-03,9.698551709570055746e-01,3.439988195138398153e-01,5.586999999999994193e-01,3.349439999999988515e+01,7.999999999999992006e+00,1.999999999999998002e+00,9.999999999999990008e-01,5.999999999999999112e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999986130e+01,1.074441184807255922e+01,-3.760208333333331154e+00,1.074441184807255922e+01,4.436805555555555780e-01,1.699072672278127971e+00,1.770469424036401063e-01,8.492272757725799134e-03,8.803978896782647112e-01,6.754529063217947771e-01,-6.270000000000010287e-02,2.708869999999997447e+01,6.999999999999992006e+00,1.999999999999998002e+00,9.999999999999990008e-01,9.999999999999990008e-01,0.000000000000000000e+00,9.999999999999990008e-01,2.909999999999998010e+01,1.049673611111108862e+01,-2.941805555555551788e+00,1.049673611111108862e+01,1.293055555555553959e-01,4.756376744068364637e+00,1.182696570358005017e-01,1.204728668460999948e-04,8.403004682369786815e-01,5.955611988514601940e-01,2.549600000000005195e+00,2.020799999999990746e+02,5.299999999999995026e+01,9.000000000000003553e+00,5.999999999999999112e+00,3.099999999999996447e+01,9.999999999999990008e-01,1.999999999999998002e+00,2.092599999999999056e+02,1.634315019982842543e+01,-7.029908469723649134e+00,1.634315019982842543e+01,1.540217436720742183e+00
2.190354551508158831e+00,2.921235446453934737e-01,4.366629771596099857e-03,9.366763184848332369e-01,3.397074650085530889e-01,5.586999999999990862e-01,3.349439999999992779e+01,8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.000000000000009770e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999996788e+01,1.085566184807256818e+01,-3.878958333333335062e+00,1.085566184807256818e+01,5.756250000000001643e-01,2.224568057098064155e+00,3.606196819282201926e-01,6.081303984457499603e-03,9.539026384352725652e-01,4.739948632665558770e-01,5.586999999999990862e-01,3.349439999999992779e+01,8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.000000000000009770e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999996788e+01,1.074441184807254857e+01,-3.760208333333333819e+00,1.074441184807254857e+01,4.436805555555560776e-01,2.205134741539740428e+00,3.972263285039420166e-01,6.551551329693700368e-03,9.620612848210872148e-01,3.979098552793913224e-01,5.586999999999990862e-01,3.349439999999992779e+01,8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.000000000000009770e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999996788e+01,1.074441184807254857e+01,-3.760208333333333819e+00,1.074441184807254857e+01,4.436805555555560776e-01,2.067660225397447871e+00,2.660947996712758057e-01,6.067461919789699822e-03,9.217080652761115989e-01,4.093454844068903919e-01,5.586999999999990862e-01,3.349439999999992779e+01,8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.000000000000009770e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999996788e+01,1.074441184807254857e+01,-3.760208333333333819e+00,1.074441184807254857e+01,4.436805555555560776e-01,1.732684321743433120e+00,2.305570407795702881e-01,8.589682660602900033e-03,9.119234577605219716e-01,6.312131550391885115e-01,-6.270000000000010287e-02,2.708869999999994249e+01,6.999999999999998224e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.909999999999998721e+01,1.049673611111106730e+01,-2.941805555555550011e+00,1.049673611111106730e+01,1.293055555555555070e-01,4.991633910933200191e+00,2.035340680847058936e-01,1.212212777190000020e-04,8.868129626887154560e-01,4.231304767063451822e-01,2.549600000000000311e+00,2.020799999999995009e+02,5.299999999999987210e+01,8.999999999999994671e+00,6.000000000000009770e+00,3.099999999999995026e+01,1.000000000000000000e+00,2.000000000000000000e+00,2.092599999999997635e+02,1.634315019982847517e+01,-7.029908469723661568e+00,1.634315019982847517e+01,1.540217436720744626e+00
2.162444335321133781e+00,2.546611208307130725e-01,4.775002272378900230e-03,9.226059873675893641e-01,5.004749429014657691e-01,5.586999999999991973e-01,3.349439999999992779e+01,7.999999999999983125e+00,1.999999999999996003e+00,9.999999999999980016e-01,5.999999999999988454e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.309000000000000341e+01,1.085566184807255574e+01,-3.878958333333330177e+00,1.085566184807255574e+01,5.756250000000001643e-01,2.196412799595754528e+00,3.357790090504157998e-01,5.759815660548100319e-03,9.493848464355432171e-01,4.904924154496573263e-01,5.586999999999991973e-01,3.349439999999992779e+01,7.999999999999983125e+00,1.999999999999996003e+00,9.999999999999980016e-01,5.999999999999988454e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.309000000000000341e+01,1.074441184807255212e+01,-3.760208333333329378e+00,1.074441184807255212e+01,4.436805555555561886e-01,2.228513794838469675e+00,3.608825930380796243e-01,5.986834133906799617e-03,9.542921113004063649e-01,4.736188469531342204e-01,5.586999999999991973e-01,3.349439999999992779e+01,7.999999999999983125e+00,1.999999999999996003e+00,9.999999999999980016e-01,5.999999999999988454e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.309000000000000341e+01,1.074441184807255212e+01,-3.760208333333329378e+00,1.074441184807255212e+01,4.436805555555561886e-01,2.105066955115902250e+00,2.988577537129353257e-01,6.437767174380200005e-03,9.331472924482377973e-01,4.223130261743417990e-01,5.586999999999991973e-01,3.349439999999992779e+01,7.999999999999983125e+00,1.999999999999996003e+00,9.999999999999980016e-01,5.999999999999988454e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.309000000000000341e+01,1.074441184807255212e+01,-3.760208333333329378e+00,1.074441184807255212e+01,4.436805555555561886e-01,1.789338139192668820e+00,3.234497771245328224e-01,9.608774374234399160e-03,9.415975956991383677e-01,5.314483105438917443e-01,-6.270000000000000573e-02,2.708869999999998868e+01,6.999999999999995559e+00,1.999999999999996003e+00,9.999999999999980016e-01,9.999999999999980016e-01,0.000000000000000000e+00,9.999999999999980016e-01,2.909999999999998010e+01,1.049673611111110816e+01,-2.941805555555550455e+00,1.049673611111110816e+01,1.293055555555557012e-01,4.844788715967352388e+00,1.337890850677196930e-01,1.259213873985000007e-04,8.519368768031397865e-01,5.920256272171506851e-01,2.549600000000004307e+00,2.020799999999991883e+02,5.299999999999988631e+01,8.999999999999966249e+00,5.999999999999988454e+00,3.099999999999996092e+01,9.999999999999980016e-01,1.999999999999996003e+00,2.092599999999997067e+02,1.634315019982844674e+01,-7.029908469723650910e+00,1.634315019982844674e+01,1.540217436720745292e+00
2.157529934867086219e+00,2.302598432562776021e-01,4.324567671740399931e-03,9.157918605479288265e-01,4.637083831302821757e-01,5.586999999999994193e-01,3.349439999999994200e+01,8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.999999999999995559e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999993946e+01,1.085566184807254864e+01,-3.878958333333327957e+00,1.085566184807254864e+01,5.756250000000003864e-01,2.128232675805870500e+00,2.615095200366023276e-01,5.362525328421199888e-03,9.261649999512171494e-01,4.782320609534436162e-01,5.586999999999994193e-01,3.349439999999994200e+01,8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.999999999999995559e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999993946e+01,1.074441184807254324e+01,-3.760208333333326269e+00,1.074441184807254324e+01,4.436805555555561886e-01,2.066352777925214657e+00,2.166327706231712946e-01,4.327249980612599828e-03,9.063800819154915756e-01,4.941541806016225835e-01,5.586999999999994193e-01,3.349439999999994200e+01,8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.999999999999995559e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999993946e+01,1.074441184807254324e+01,-3.760208333333326269e+00,1.074441184807254324e+01,4.436805555555561886e-01,2.197329110124979668e+00,4.130029234142028050e-01,6.605529847342499726e-03,9.648044666092083776e-01,3.559194188259687808e-01,5.586999999999994193e-01,3.349439999999994200e+01,8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.999999999999995559e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999993946e+01,1.074441184807254324e+01,-3.760208333333326269e+00,1.074441184807254324e+01,4.436805555555561886e-01,1.739850552355748814e+00,2.401315497207316130e-01,8.885313170288599779e-03,9.095732720093595569e-01,6.201738667770286817e-01,-6.270000000000000573e-02,2.708869999999999223e+01,6.999999999999987566e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.910000000000000497e+01,1.049673611111108329e+01,-2.941805555555545126e+00,1.049673611111108329e+01,1.293055555555557012e-01,4.724170361124632400e+00,1.121627576402787069e-01,1.104712970663999959e-04,8.337635979158120048e-01,5.379700422265720761e-01,2.549599999999998534e+00,2.020799999999990746e+02,5.299999999999994316e+01,8.999999999999978684e+00,5.999999999999995559e+00,3.099999999999997158e+01,1.000000000000000000e+00,2.000000000000000000e+00,2.092599999999995930e+02,1.634315019982846806e+01,-7.029908469723657127e+00,1.634315019982846806e+01,1.540217436720741961e+00
2.208350258577368219e+00,3.554133506208250193e-01,5.347926164532499846e-03,9.524319724153655908e-01,3.500438153959251064e-01,5.586999999999986422e-01,3.349439999999997752e+01,7.999999999999999112e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.999999999999984901e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999998920e+01,1.085566184807254864e+01,-3.878958333333330177e+00,1.085566184807254864e+01,5.756249999999992761e-01,2.106352279471337408e+00,2.595308904766486791e-01,4.487795821425000220e-03,9.217995629658175538e-01,4.056770681525426192e-01,5.586999999999986422e-01,3.349439999999997752e+01,7.999999999999999112e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.999999999999984901e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999998920e+01,1.074441184807254857e+01,-3.760208333333330266e+00,1.074441184807254857e+01,4.436805555555558001e-01,2.154138132810951234e+00,3.096834012615580778e-01,5.760416381555000243e-03,9.405116825001219594e-01,4.355499867747333886e-01,5.586999999999986422e-01,3.349439999999997752e+01,7.999999999999999112e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.999999999999984901e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999998920e+01,1.074441184807254857e+01,-3.760208333333330266e+00,1.074441184807254857e+01,4.436805555555558001e-01,2.228351599551242401e+00,4.504887498355437114e-01,7.243119103977399727e-03,9.707531655314042274e-01,3.746026900123842762e-01,5.586999999999986422e-01,3.349439999999997752e+01,7.999999999999999112e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.999999999999984901e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999998920e+01,1.074441184807254857e+01,-3.760208333333330266e+00,1.074441184807254857e+01,4.436805555555558001e-01,1.722457403120684960e+00,2.137590542240735969e-01,8.583727763282599649e-03,9.024445437337189624e-01,6.422691661233395077e-01,-6.270000000000000573e-02,2.708869999999994249e+01,6.999999999999991118e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.910000000000001208e+01,1.049673611111109572e+01,-2.941805555555551788e+00,1.049673611111109572e+01,1.293055555555557012e-01,4.700572935497956628e+00,8.248838253092789785e-02,1.152433050763999954e-04,7.952452011694547407e-01,6.913671833259262822e-01,2.549600000000006528e+00,2.020799999999990462e+02,5.299999999999995737e+01,8.999999999999985789e+00,5.999999999999984901e+00,3.099999999999997158e+01,1.000000000000000000e+00,2.000000000000000000e+00,2.092599999999999909e+02,1.634315019982847161e+01,-7.029908469723660680e+00,1.634315019982847161e+01,1.540217436720745514e+00
2.110681366342373799e+00,2.273491746393211110e-01,3.953046784357499947e-03,9.115393128046900273e-01,4.214547887412548044e-01,5.586999999999985311e-01,3.349440000000000595e+01,7.999999999999999112e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.000000000000002665e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.309000000000000341e+01,1.085566184807255041e+01,-3.878958333333334174e+00,1.085566184807255041e+01,5.756250000000007194e-01,2.196473337883340982e+00,3.402695463487261929e-01,5.900851938117400095e-03,9.501525962271929471e-01,4.879509859241616954e-01,5.586999999999985311e-01,3.349440000000000595e+01,7.999999999999999112e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.000000000000002665e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.309000000000000341e+01,1.074441184807256455e+01,-3.760208333333334263e+00,1.074441184807256455e+01,4.436805555555560221e-01,2.211418362719983932e+00,3.506933661085955833e-01,5.958009494895899656e-03,9.517398980492024485e-01,4.834265171044234144e-01,5.586999999999985311e-01,3.349440000000000595e+01,7.999999999999999112e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.000000000000002665e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.309000000000000341e+01,1.074441184807256455e+01,-3.760208333333334263e+00,1.074441184807256455e+01,4.436805555555560221e-01,2.121873578730795185e+00,2.954114635982623138e-01,5.436511358371099931e-03,9.379409134738871945e-01,4.371128066662525735e-01,5.586999999999985311e-01,3.349440000000000595e+01,7.999999999999999112e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.000000000000002665e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.309000000000000341e+01,1.074441184807256455e+01,-3.760208333333334263e+00,1.074441184807256455e+01,4.436805555555560221e-01,1.823501218054685014e+00,3.704636172490113899e-01,1.007571057409240023e-02,9.573364178029200033e-01,4.868460929367425805e-01,-6.270000000000020002e-02,2.708870000000001710e+01,6.999999999999998224e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.910000000000001563e+01,1.049673611111110993e+01,-2.941805555555558005e+00,1.049673611111110993e+01,1.293055555555555070e-01,4.639026469981248013e+00,9.378903045672909444e-02,1.175746808130999973e-04,8.135432097846315713e-01,5.798460740007752579e-01,2.549600000000003863e+00,2.020799999999994441e+02,5.300000000000005684e+01,8.999999999999992895e+00,6.000000000000002665e+00,3.099999999999998934e+01,1.000000000000000000e+00,2.000000000000000000e+00,2.092600000000001614e+02,1.634315019982842898e+01,-7.029908469723650022e+00,1.634315019982842898e+01,1.540217436720745514e+00
2.871475048355055293e+00,5.088637720392467090e-01,3.350819970417300009e-03,9.774432606906712229e-01,2.327199048005252902e-01,7.638999999999982471e-01,5.073740000000001515e+01,1.299999999999996980e+01,2.999999999999999112e+00,1.000000000000000000e+00,5.999999999999998224e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.231999999999996476e+01,1.111084323314571520e+01,-3.308998842592598244e+00,1.111084323314571520e+01,3.829726473922901997e-01,1.689888918719989697e+00,1.585691243909984061e-01,8.412061205471599995e-03,8.718462340900366980e-01,6.686783791553285727e-01,-6.269999999999979756e-02,2.708869999999994960e+01,6.999999999999990230e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.909999999999995524e+01,1.049673611111110638e+01,-2.941805555555550900e+00,1.049673611111110638e+01,1.293055555555553959e-01,2.132853379649162662e+00,2.687100485566191188e-01,5.104741575412199972e-03,9.268678241080884339e-01,4.254545336414317092e-01,5.587000000000001965e-01,3.349439999999994910e+01,8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.999999999999998224e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999983288e+01,1.074441184807252370e+01,-3.760208333333326269e+00,1.074441184807252370e+01,4.436805555555559111e-01,2.146779123403462997e+00,2.448218329565516049e-01,4.632959460650999846e-03,9.184279088071262143e-01,4.854332116775462169e-01,5.587000000000001965e-01,3.349439999999994910e+01,8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.999999999999998224e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999983288e+01,1.074441184807252370e+01,-3.760208333333326269e+00,1.074441184807252370e+01,4.436805555555559111e-01,2.098523412732906213e+00,2.618491699224995140e-01,5.710359284339600397e-03,9.234872413278556458e-01,4.351801262154745831e-01,5.587000000000001965e-01,3.349439999999994910e+01,8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.999999999999998224e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.308999999999983288e+01,1.074441184807252370e+01,-3.760208333333326269e+00,1.074441184807252370e+01,4.436805555555559111e-01,4.698082207486297790e+00,8.405498478023250286e-02,1.097641828055000005e-04,7.948578597417003122e-01,6.224334908386055520e-01,2.852600000000001579e+00,2.069671999999990533e+02,5.399999999999997868e+01,8.999999999999992895e+00,4.999999999999998224e+00,3.200000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.982599999999993940e+02,1.619071909987097868e+01,-7.054335238041532286e+00,1.619071909987097868e+01,1.690403895148868463e+00
